links,url,text
Judge rips Capitol rioter’s Trump defense,https://www.politico.com/news/2021/02/23/capitol-rioters-judge-proud-boys-trump-471199,"Howell has ruled for the release of two defendants whom the government wanted detained, while temporarily blocking a series of releases by magistrates across the country and eventually ordering that some of those people be held until their trials or other resolution of their cases."
"House Freedom Caucus opposes earmarks, setting up internal GOP debate",https://www.politico.com/news/2021/02/24/house-freedom-caucus-opposes-earmarks-471344,"House Minority Leader Kevin McCarthy declined to say Wednesday whether he would support reinstating earmarks, saying he hasn’t seen Democratic leaders' proposal yet. But he also didn’t rule it out, and internal discussions in the House GOP conference are expected to take place in the weeks ahead."
'Bad politics for them': GOP sneers at Dem Covid bill,https://www.politico.com/news/2021/02/23/bad-politics-for-them-gop-sneers-at-dem-covid-bill-471245,"With President Joe Biden and Democrats barely even seeking their input, Republicans are now gambling that there will be more backlash over schools staying closed, the Covid bill's massive price tag and a partisan process. And with the GOP closing ranks to oppose the aid package, it could become the first pandemic relief plan that garners zero support from Republicans — following a year with five bipartisan bills and more than $3 trillion spent on fighting the virus."
‘It can only get better’: Linda Thomas-Greenfield headed to crisis-plagued U.N.,https://www.politico.com/news/2021/02/23/un-ambassador-linda-thomas-greenfield-471172,"Her deep experience across Africa will be necessary, experts and advocates say, to advance U.S. relationships and contain China’s growing influence across the U.N. system."
How the White House botched the Neera Tanden nomination,https://www.politico.com/news/2021/02/23/neera-tanden-confirmation-471265,"Elsewhere, there was a belief that the Trump years, in which the Senate confirmed Mick Mulvaney and Russ Vought as OMB directors after long careers in conservative politics, would make it difficult to oppose a nominee because of the tenor of her tweets."
"Lawrence Ferlinghetti, poet and activist, dies at 101",https://www.politico.com/news/2021/02/23/lawrence-ferlinghetti-poet-activist-dies-471233,"He lived long and well despite a traumatic childhood. His father died five months before Lawrence was born in Yonkers, New York, in 1919, leaving behind a sense of loss that haunted him, yet provided much of the creative tension that drove his art. His mother, unable to cope, had a nervous breakdown two years after his father’s death. She eventually disappeared and died in a state hospital."
Texas disaster puts Beto O’Rourke back in business,https://www.politico.com/news/2021/02/24/beto-orourke-texas-governor-471254,"Yet O’Rourke is appealing to Democratic donors and party officials in Texas because of his popularity among the rank-and-file and expansive political network in the state, which he has only broadened since abandoning his presidential campaign in November 2019. One Democrat described him as “the Democratic Party in Texas."""
Stephen Miller set to brief House conservatives,https://www.politico.com/news/2021/02/23/stephen-miller-house-conservatives-471301,The dream of a catch-all immigration solution has eluded presidents dating back to George H.W. Bush. Barack Obama tried and failed spectacularly when moderate Senate Republicans withdrew their support; even Trump sought repeatedly to jump start negotiations on Capitol Hill during his term in office — including a doomed effort led by senior adviser Jared Kushner — though he ultimately became reliant on executive orders and obscure regulatory changes to enact a restrictive immigration agenda.
Judge rips Capitol rioter’s Trump defense,https://www.politico.com/news/2021/02/23/capitol-rioters-judge-proud-boys-trump-471199,Howell — who served for years as a lawyer for the Senate Judiciary Committee before being appointed to the bench by President Barack Obama in 2010 — suggested that she was eager to see those security eyesores removed but wasn’t sure when or if it will be safe to do so.
What we know — and still don't — as Congress starts its Jan. 6 investigation,https://www.politico.com/news/2021/02/24/january-6-capitol-riot-investigation-471196,Congress is taking its first steps toward a potentially massive investigation into the failures that contributed to the Capitol insurrection on Jan. 6. But its initial foray only underscored how little lawmakers — and the public — know about what truly transpired that day.
Vilsack confirmed as Agriculture secretary,https://www.politico.com/news/2021/02/23/vilsack-confirmed-agriculture-secretary-471178,Vilsack’s selection in December had sparked criticism from civil rights leaders and Black farmers who argued that he didn’t do enough to address racial equity problems at USDA during the Obama administration.
‘It can only get better’: Linda Thomas-Greenfield headed to crisis-plagued U.N.,https://www.politico.com/news/2021/02/23/un-ambassador-linda-thomas-greenfield-471172,"“A little less testosterone and a little more dialogue, patient listening and a capacity to facilitate – they’re undervalued qualities, particularly when there’s a lot of tension between some of the big players at the table,” Ireland’s ambassador Geraldine Byrne Nason told the Irish Times."
Stephen Miller set to brief House conservatives,https://www.politico.com/news/2021/02/23/stephen-miller-house-conservatives-471301,The Biden White House has said its plan is a jumping-off point for future negotiations and a chance to press the “reset button” on an issue lawmakers have failed to make significant bipartisan progress on in decades.
